H8 Convergence Test - 4x2x1 Mesh
30  1  1  1
1  1  1  1  0.0000000000  -0.5000000000  -0.0500000000
2  1  1  1  0.0000000000  -0.5000000000  0.0500000000
3  1  1  1  0.0000000000  0.0000000000  -0.0500000000
4  1  1  1  0.0000000000  0.0000000000  0.0500000000
5  1  1  1  0.0000000000  0.5000000000  -0.0500000000
6  1  1  1  0.0000000000  0.5000000000  0.0500000000
7  0  0  0  2.5000000000  -0.5000000000  -0.0500000000
8  0  0  0  2.5000000000  -0.5000000000  0.0500000000
9  0  0  0  2.5000000000  0.0000000000  -0.0500000000
10  0  0  0  2.5000000000  0.0000000000  0.0500000000
11  0  0  0  2.5000000000  0.5000000000  -0.0500000000
12  0  0  0  2.5000000000  0.5000000000  0.0500000000
13  0  0  0  5.0000000000  -0.5000000000  -0.0500000000
14  0  0  0  5.0000000000  -0.5000000000  0.0500000000
15  0  0  0  5.0000000000  0.0000000000  -0.0500000000
16  0  0  0  5.0000000000  0.0000000000  0.0500000000
17  0  0  0  5.0000000000  0.5000000000  -0.0500000000
18  0  0  0  5.0000000000  0.5000000000  0.0500000000
19  0  0  0  7.5000000000  -0.5000000000  -0.0500000000
20  0  0  0  7.5000000000  -0.5000000000  0.0500000000
21  0  0  0  7.5000000000  0.0000000000  -0.0500000000
22  0  0  0  7.5000000000  0.0000000000  0.0500000000
23  0  0  0  7.5000000000  0.5000000000  -0.0500000000
24  0  0  0  7.5000000000  0.5000000000  0.0500000000
25  0  0  0  10.0000000000  -0.5000000000  -0.0500000000
26  0  0  0  10.0000000000  -0.5000000000  0.0500000000
27  0  0  0  10.0000000000  0.0000000000  -0.0500000000
28  0  0  0  10.0000000000  0.0000000000  0.0500000000
29  0  0  0  10.0000000000  0.5000000000  -0.0500000000
30  0  0  0  10.0000000000  0.5000000000  0.0500000000
1  6
25  2  -16666.6666666667
26  2  -16666.6666666667
27  2  -16666.6666666667
28  2  -16666.6666666667
29  2  -16666.6666666667
30  2  -16666.6666666667
5  8  1
1  200000000000.0  0.3
1  1  7  9  3  2  8  10  4  1
2  3  9  11  5  4  10  12  6  1
3  7  13  15  9  8  14  16  10  1
4  9  15  17  11  10  16  18  12  1
5  13  19  21  15  14  20  22  16  1
6  15  21  23  17  16  22  24  18  1
7  19  25  27  21  20  26  28  22  1
8  21  27  29  23  22  28  30  24  1
